3	16	0	862
4	32	0	501
5	64	0	195
6	128	0	91
7	256	0	48
0	2	0	667
1	4	0	11063
2	8	0	633
3	16	0	279
4	32	0	132
5	64	0	66
6	128	0	34
7	256	0	17
0	2	0	464
1	4	0	7876
2	8	0	386
3	16	0	149
4	32	0	64
5	64	0	56
6	128	0	33
7	256	0	11
0	2	0	110
1	4	0	5541
2	8	0	479
3	16	0	241
4	32	0	124
5	64	0	65
6	128	0	39
7	256	0	17
0	2	0	245
1	4	0	4116
2	8	0	125
3	16	0	63
4	32	0	27
5	64	0	18
6	128	0	18
7	256	0	6
0	2	0	200
1	4	0	3077
2	8	0	322
3	16	0	206
4	32	0	77
5	64	0	60
6	128	0	47
7	256	0	14
0	2	0	87
1	4	0	2735
2	8	0	226
3	16	0	122
4	32	0	56
5	64	0	29
6	128	0	17
7	256	0	7
0	2	0	60
1	4	0	2055
2	8	0	135
3	16	0	108
4	32	0	45
5	64	0	27
6	128	0	18
7	256	0	6
0	2	0	81
1	4	0	1843
2	8	0	80
3	16	0	33
4	32	0	19
5	64	0	13
6	128	0	11
7	256	0	2
0	2	0	65
1	4	0	1423
2	8	0	85
3	16	0	53
4	32	0	16
5	64	0	10
6	128	0	7
7	256	0	3
0	2	0	29
1	4	0	1143
2	8	0	80
3	16	0	52
4	32	0	19
5	64	0	10
6	128	0	6
7	256	0	2
0	2	0	4
1	4	0	1155
2	8	0	598
3	16	0	523
4	32	0	188
5	64	0	134
6	128	0	107
7	256	0	30
0	2	0	28
1	4	0	748
2	8	0	34
3	16	0	62
4	32	0	20
5	64	0	23
6	128	0	18
7	256	0	4
0	2	0	23
1	4	0	597
2	8	0	41
3	16	0	59
4	32	0	15
5	64	0	13
6	128	0	8
7	256	0	2
0	2	0	18
1	4	0	465
2	8	0	18
3	16	0	25
4	32	0	13
5	64	0	7
6	128	0	6
7	256	0	1
0	2	0	8
1	4	0	377
2	8	0	30
3	16	0	21
4	32	0	8
5	64	0	4
6	128	0	2
7	256	0	1
0	2	0	9
1	4	0	295
2	8	0	21
3	16	0	21
4	32	0	6
5	64	0	3
6	128	0	1
7	256	0	0
0	2	0	7
1	4	0	484
2	8	0	145
3	16	0	93
4	32	0	15
5	64	0	24
6	128	0	27
7	256	0	6
0	2	0	0
1	4	0	210
2	8	0	27
3	16	0	33
4	32	0	8
5	64	0	11
6	128	0	9
7	256	0	3
0	2	0	6
1	4	0	229
2	8	0	306
3	16	0	172
4	32	0	25
5	64	0	38
6	128	0	33
7	256	0	8
0	2	0	8
1	4	0	148
2	8	0	22
3	16	0	34
4	32	0	5
5	64	0	10
6	128	0	10
7	256	0	2
0	2	0	5
1	4	0	98
2	8	0	5
3	16	0	14
4	32	0	3
5	64	0	3
6	128	0	2
7	256	0	0
0	2	0	3
1	4	0	200
2	8	0	82
3	16	0	55
4	32	0	19
5	64	0	33
6	128	0	28
7	256	0	7
0	2	0	0
1	4	0	84
2	8	0	15
3	16	0	19
4	32	0	4
5	64	0	4
6	128	0	5
7	256	0	1
0	2	0	7
1	4	0	473
2	8	0	251
3	16	0	107
4	32	0	29
5	64	0	11
6	128	0	5
7	256	0	1
0	2	0	2
1	4	0	135
2	8	0	70
3	16	0	65
4	32	0	19
5	64	0	32
6	128	0	31
7	256	0	7
0	2	0	343
1	4	0	19577
2	8	0	1774
3	16	0	1195
4	32	0	605
5	64	0	353
6	128	0	159
7	256	0	81
0	2	0	492
1	4	0	10027
2	8	0	284
3	16	0	123
4	32	0	71
5	64	0	36
6	128	0	18
7	256	0	9
0	2	0	323
1	4	0	8275
2	8	0	955
3	16	0	376
4	32	0	187
5	64	0	96
6	128	0	49
7	256	0	25
0	2	0	353
1	4	0	5460
2	8	0	129
3	16	0	44
4	32	0	15
5	64	0	6
6	128	0	3
7	256	0	1
0	2	0	242
1	4	0	4347
2	8	0	140
3	16	0	104
4	32	0	30
5	64	0	54
6	128	0	46
7	256	0	11
0	2	0	105
1	4	0	3431
2	8	0	232
3	16	0	130
4	32	0	57
5	64	0	28
6	128	0	16
7	256	0	7
0	2	0	85
1	4	0	2787
2	8	0	178
3	16	0	113
4	32	0	52
5	64	0	23
6	128	0	15
7	256	0	7
0	2	0	75
1	4	0	2145
2	8	0	166
3	16	0	73
4	32	0	30
5	64	0	19
6	128	0	11
7	256	0	4
0	2	0	73
1	4	0	1509
2	8	0	88
3	16	0	63
4	32	0	31
5	64	0	38
6	128	0	32
7	256	0	9
0	2	0	53
1	4	0	1244
2	8	0	77
3	16	0	53
4	32	0	17
5	64	0	10
6	128	0	7
7	256	0	2
0	2	0	33
1	4	0	931
2	8	0	159
3	16	0	111
4	32	0	35
5	64	0	40
6	128	0	38
7	256	0	12
0	2	0	28
1	4	0	841
2	8	0	64
3	16	0	40
4	32	0	15
5	64	0	9
6	128	0	7
7	256	0	2
0	2	0	30
1	4	0	559
2	8	0	25
3	16	0	45
4	32	0	7
5	64	0	6
6	128	0	5
7	256	0	1
0	2	0	9
1	4	0	517
2	8	0	54
3	16	0	42
4	32	0	9
5	64	0	7
6	128	0	6
7	256	0	1
0	2	0	20
1	4	0	1737
2	8	0	319
3	16	0	159
4	32	0	53
5	64	0	40
6	128	0	30
7	256	0	7
0	2	0	21
1	4	0	967
2	8	0	45
3	16	0	41
4	32	0	14
5	64	0	18
6	128	0	18
7	256	0	5
0	2	0	2
1	4	0	1039
2	8	0	142
3	16	0	94
4	32	0	27
5	64	0	33
6	128	0	28
7	256	0	9
0	2	0	1000
1	4	0	15197
2	8	0	625
3	16	0	337
4	32	0	107
5	64	0	73
6	128	0	40
7	256	0	17
0	2	0	39
1	4	0	8235
2	8	0	1106
3	16	0	636
4	32	0	175
5	64	0	145
6	128	0	91
7	256	0	36
0	2	0	10
1	4	0	2938
2	8	0	392
3	16	0	144
4	32	0	76
5	64	0	44
6	128	0	24
7	256	0	10
0	2	0	24
1	4	0	1711
2	8	0	78
3	16	0	42
4	32	0	8
5	64	0	10
6	128	0	17
7	256	0	3
0	2	0	8
1	4	0	1386
2	8	0	162
3	16	0	78
4	32	0	28
5	64	0	18
6	128	0	15
7	256	0	5
0	2	0	19
1	4	0	811
2	8	0	64
3	16	0	36
4	32	0	12
5	64	0	8
6	128	0	12
7	256	0	2
0	2	0	22
1	4	0	608
2	8	0	18
3	16	0	20
4	32	0	4
5	64	0	7
6	128	0	10
7	256	0	1
0	2	0	23
1	4	0	317
2	8	0	13
3	16	0	18
4	32	0	2
5	64	0	5
6	128	0	7
7	256	0	1
0	2	0	14
1	4	0	363
2	8	0	29
3	16	0	19
4	32	0	5
5	64	0	9
6	128	0	9
7	256	0	2
0	2	0	2
1	4	0	232
2	8	0	24
3	16	0	16
4	32	0	6
5	64	0	7
6	128	0	6
7	256	0	1
0	2	0	11
1	4	0	195
2	8	0	7
3	16	0	10
4	32	0	3
5	64	0	5
6	128	0	4
7	256	0	0
0	2	0	9
1	4	0	171
2	8	0	10
3	16	0	17
4	32	0	3
5	64	0	4
6	128	0	5
7	256	0	0
0	2	0	7
1	4	0	356
2	8	0	118
3	16	0	107
4	32	0	18
5	64	0	31
6	128	0	23
7	256	0	5
0	2	0	3
1	4	0	151
2	8	0	16
3	16	0	32
4	32	0	11
5	64	0	12
6	128	0	12
7	256	0	4
0	2	0	2
1	4	0	121
2	8	0	11
3	16	0	14
4	32	0	4
5	64	0	5
6	128	0	4
7	256	0	0
0	2	0	2
1	4	0	98
2	8	0	4
3	16	0	11
4	32	0	4
5	64	0	5
6	128	0	7
7	256	0	1
0	2	0	1
1	4	0	73
2	8	0	2
3	16	0	10
4	32	0	3
5	64	0	5
6	128	0	3
7	256	0	0
0	2	0	0
1	4	0	68
2	8	0	9
3	16	0	17
4	32	0	5
5	64	0	11
6	128	0	9
7	256	0	2
0	2	0	2
1	4	0	75
2	8	0	14
3	16	0	16
4	32	0	4
5	64	0	7
6	128	0	5
7	256	0	1
0	2	0	11
1	4	0	251
2	8	0	196
3	16	0	154
4	32	0	28
5	64	0	39
6	128	0	31
7	256	0	8
0	2	0	1
1	4	0	58
2	8	0	47
3	16	0	28
4	32	0	8
5	64	0	14
6	128	0	10
7	256	0	2
0	2	0	1
1	4	0	47
2	8	0	10
3	16	0	16
4	32	0	3
5	64	0	6
6	128	0	5
7	256	0	0
0	2	0	0
1	4	0	66
2	8	0	31
3	16	0	40
4	32	0	7
5	64	0	15
6	128	0	12
7	256	0	3
0	2	0	0
1	4	0	47
2	8	0	13
3	16	0	24
4	32	0	3
5	64	0	7
6	128	0	4
7	256	0	0
0	2	0	0
1	4	0	35
2	8	0	11
3	16	0	20
4	32	0	4
5	64	0	6
6	128	0	2
7	256	0	0
0	2	0	4
1	4	0	180
2	8	0	127
3	16	0	107
4	32	0	34
5	64	0	46
6	128	0	33
7	256	0	10
0	2	0	0
1	4	0	45
2	8	0	11
3	16	0	22
4	32	0	5
5	64	0	7
6	128	0	4
7	256	0	0
0	2	0	0
1	4	0	92
2	8	0	51
3	16	0	34
4	32	0	8
5	64	0	14
6	128	0	10
7	256	0	2
0	2	0	0
1	4	0	30
2	8	0	7
3	16	0	22
4	32	0	3
5	64	0	5
6	128	0	3
7	256	0	0
0	2	0	0
1	4	0	21
2	8	0	9
3	16	0	25
4	32	0	5
5	64	0	5
6	128	0	3
7	256	0	0
0	2	0	1
1	4	0	21
2	8	0	1
3	16	0	8
4	32	0	1
5	64	0	5
6	128	0	3
7	256	0	0
0	2	0	0
1	4	0	138
2	8	0	26
3	16	0	38
4	32	0	13
5	64	0	21
6	128	0	20
7	256	0	4
0	2	0	0
1	4	0	57
2	8	0	31
3	16	0	21
4	32	0	8
5	64	0	11
6	128	0	9
7	256	0	3
0	2	0	0
1	4	0	35
2	8	0	4
3	16	0	16
4	32	0	4
5	64	0	6
6	128	0	3
7	256	0	1
0	2	0	0
1	4	0	22
2	8	0	6
3	16	0	13
4	32	0	3
5	64	0	5
6	128	0	4
7	256	0	0
0	2	0	1
1	4	0	9
2	8	0	2
3	16	0	11
4	32	0	3
5	64	0	4
6	128	0	2
7	256	0	0
0	2	0	2
1	4	0	43
2	8	0	6
3	16	0	36
4	32	0	6
5	64	0	14
6	128	0	10
7	256	0	3
0	2	0	1
1	4	0	38
2	8	0	9
3	16	0	18
4	32	0	3
5	64	0	7
6	128	0	6
7	256	0	1
0	2	0	2
1	4	0	75
2	8	0	91
3	16	0	95
4	32	0	21
5	64	0	36
6	128	0	27
7	256	0	8
0	2	0	0
1	4	0	40
2	8	0	20
3	16	0	28
4	32	0	5
5	64	0	9
6	128	0	8
7	256	0	1
0	2	0	0
1	4	0	18
2	8	0	8
3	16	0	20
4	32	0	3
5	64	0	5
6	128	0	3
7	256	0	0
0	2	0	2
1	4	0	86
2	8	0	34
3	16	0	38
4	32	0	11
5	64	0	14
6	128	0	12
7	256	0	3
0	2	0	0
1	4	0	20
2	8	0	8
3	16	0	28
4	32	0	5
5	64	0	7
6	128	0	3
7	256	0	0
0	2	0	0
1	4	0	16
2	8	0	6
3	16	0	9
4	32	0	4
5	64	0	6
6	128	0	2
7	256	0	0
0	2	0	10
1	4	0	332
2	8	0	145
3	16	0	163
4	32	0	41
5	64	0	58
6	128	0	55
7	256	0	14
0	2	0	0
1	4	0	49
2	8	0	4
3	16	0	31
4	32	0	8
5	64	0	11
6	128	0	7
7	256	0	1
0	2	0	0
1	4	0	113
2	8	0	59
3	16	0	34
4	32	0	7
5	64	0	9
6	128	0	7
7	256	0	2
0	2	0	0
1	4	0	31
2	8	0	6
3	16	0	19
4	32	0	4
5	64	0	6
6	128	0	3
7	256	0	0
0	2	0	0
1	4	0	21
2	8	0	4
3	16	0	24
4	32	0	3
5	64	0	9
6	128	0	7
7	256	0	1
0	2	0	1
1	4	0	239
2	8	0	111
3	16	0	112
4	32	0	18
5	64	0	17
6	128	0	14
7	256	0	2
0	2	0	1
1	4	0	83
2	8	0	76
3	16	0	96
4	32	0	13
5	64	0	23
6	128	0	23
7	256	0	5
0	2	0	0
1	4	0	37
2	8	0	15
3	16	0	22
4	32	0	5
5	64	0	8
6	128	0	6
7	256	0	1
0	2	0	1
1	4	0	38
2	8	0	58
3	16	0	65
4	32	0	10
5	64	0	22
6	128	0	21
7	256	0	5
0	2	0	1
1	4	0	28
2	8	0	23
3	16	0	19
4	32	0	4
5	64	0	10
6	128	0	8
7	256	0	2
0	2	0	0
1	4	0	15
2	8	0	7
3	16	0	17
4	32	0	3
5	64	0	6
6	128	0	3
7	256	0	0
0	2	0	0
1	4	0	96
2	8	0	50
3	16	0	33
4	32	0	6
5	64	0	11
6	128	0	6
7	256	0	2
0	2	0	0
1	4	0	28
2	8	0	12
3	16	0	12
4	32	0	3
5	64	0	6
6	128	0	4
7	256	0	0
0	2	0	3
1	4	0	157
2	8	0	132
3	16	0	65
4	32	0	32
5	64	0	44
6	128	0	36
7	256	0	9
0	2	0	1
1	4	0	158
2	8	0	91
3	16	0	45
4	32	0	14
5	64	0	19
6	128	0	16
7	256	0	4
0	2	0	479
1	4	0	20552
2	8	0	867
3	16	0	342
4	32	0	263
5	64	0	125
6	128	0	24
7	256	0	4
0	2	0	523
1	4	0	8108
2	8	0	356
3	16	0	134
4	32	0	66
5	64	0	32
6	128	0	18
7	256	0	9
0	2	0	280
1	4	0	8963
2	8	0	1507
3	16	0	768
4	32	0	394
5	64	0	128
6	128	0	43
7	256	0	28
0	2	0	842
1	4	0	12500
2	8	0	687
3	16	0	235
4	32	0	101
5	64	0	53
6	128	0	26
7	256	0	13
0	2	0	109
1	4	0	8319
2	8	0	731
3	16	0	379
4	32	0	193
5	64	0	97
6	128	0	49
7	256	0	25
0	2	0	354
1	4	0	5720
2	8	0	283
3	16	0	167
4	32	0	27
5	64	0	61
6	128	0	39
7	256	0	12
0	2	0	137
1	4	0	4405
2	8	0	356
3	16	0	196
4	32	0	89
5	64	0	48
6	128	0	23
7	256	0	11
0	2	0	81
1	4	0	3737
2	8	0	340
3	16	0	158
4	32	0	81
5	64	0	43
6	128	0	20
7	256	0	10
0	2	0	167
1	4	0	2881
2	8	0	66
3	16	0	27
4	32	0	12
5	64	0	9
6	128	0	9
7	256	0	1
0	2	0	124
1	4	0	2192
2	8	0	57
3	16	0	38
4	32	0	14
5	64	0	10
6	128	0	5
7	256	0	1
0	2	0	100
1	4	0	1611
2	8	0	72
3	16	0	34
4	32	0	11
5	64	0	9
6	128	0	5
7	256	0	1
0	2	0	48
1	4	0	1508
2	8	0	97
3	16	0	67
4	32	0	24
5	64	0	16
6	128	0	9
7	256	0	3
0	2	0	47
1	4	0	1110
2	8	0	68
3	16	0	36
4	32	0	18
5	64	0	11
6	128	0	5
7	256	0	2
0	2	0	56
1	4	0	912
2	8	0	11
3	16	0	13
4	32	0	3
5	64	0	9
6	128	0	5
7	256	0	0
0	2	0	44
1	4	0	764
2	8	0	47
3	16	0	23
4	32	0	11
5	64	0	13
6	128	0	9
7	256	0	1
0	2	0	33
1	4	0	633
2	8	0	54
3	16	0	39
4	32	0	7
5	64	0	9
6	128	0	6
7	256	0	2
0	2	0	23
1	4	0	528
2	8	0	38
3	16	0	20
4	32	0	9
5	64	0	8
6	128	0	5
7	256	0	1
0	2	0	14
1	4	0	481
2	8	0	36
3	16	0	58
4	32	0	22
5	64	0	31
6	128	0	29
7	256	0	7
0	2	0	8
1	4	0	312
2	8	0	26
3	16	0	18
4	32	0	6
5	64	0	9
6	128	0	6
7	256	0	1
0	2	0	6
1	4	0	321
2	8	0	27
3	16	0	38
4	32	0	12
5	64	0	20
6	128	0	16
7	256	0	3
0	2	0	11
1	4	0	212
2	8	0	31
3	16	0	20
4	32	0	7
5	64	0	13
6	128	0	11
7	256	0	3
0	2	0	3
1	4	0	181
2	8	0	10
3	16	0	24
4	32	0	5
5	64	0	6
6	128	0	3
7	256	0	0
0	2	0	1
1	4	0	942
2	8	0	666
3	16	0	396
4	32	0	65
5	64	0	60
6	128	0	41
7	256	0	14
0	2	0	8
1	4	0	215
2	8	0	81
3	16	0	32
4	32	0	12
5	64	0	24
6	128	0	21
7	256	0	5
0	2	0	2
1	4	0	119
2	8	0	6
3	16	0	18
4	32	0	13
5	64	0	10
6	128	0	9
7	256	0	1
0	2	0	4
1	4	0	88
2	8	0	21
3	16	0	24
4	32	0	7
5	64	0	9
6	128	0	7
7	256	0	2
0	2	0	4
1	4	0	60
2	8	0	6
3	16	0	16
4	32	0	4
5	64	0	7
6	128	0	4
7	256	0	0
0	2	0	1
1	4	0	48
2	8	0	16
3	16	0	21
4	32	0	3
5	64	0	8
6	128	0	3
7	256	0	0
0	2	0	0
1	4	0	57
2	8	0	35
3	16	0	57
4	32	0	11
5	64	0	25
6	128	0	20
7	256	0	5
0	2	0	0
1	4	0	119
2	8	0	65
3	16	0	24
4	32	0	7
5	64	0	15
6	128	0	12
7	256	0	3
0	2	0	2
1	4	0	46
2	8	0	17
3	16	0	25
4	32	0	5
5	64	0	7
6	128	0	4
7	256	0	0
0	2	0	1
1	4	0	44
2	8	0	22
3	16	0	25
4	32	0	4
5	64	0	8
6	128	0	7
7	256	0	1
0	2	0	0
1	4	0	26
2	8	0	10
3	16	0	21
4	32	0	3
5	64	0	5
6	128	0	4
7	256	0	0
0	2	0	0
1	4	0	50
2	8	0	8
3	16	0	14
4	32	0	7
5	64	0	14
6	128	0	12
7	256	0	3
0	2	0	2
1	4	0	138
2	8	0	41
3	16	0	23
4	32	0	7
5	64	0	11
6	128	0	8
7	256	0	2
0	2	0	12
1	4	0	347
2	8	0	238
3	16	0	197
4	32	0	26
5	64	0	36
6	128	0	29
7	256	0	8
0	2	0	5
1	4	0	354
2	8	0	127
3	16	0	81
4	32	0	17
5	64	0	19
6	128	0	18
7	256	0	5
0	2	0	693
1	4	0	16832
2	8	0	1156
3	16	0	353
4	32	0	294
5	64	0	135
6	128	0	38
7	256	0	17
0	2	0	185
1	4	0	11607
2	8	0	959
3	16	0	515
4	32	0	259
5	64	0	128
6	128	0	66
7	256	0	33
0	2	0	364
1	4	0	6929
2	8	0	365
3	16	0	174
4	32	0	90
5	64	0	44
6	128	0	23
7	256	0	12
0	2	0	169
1	4	0	5019
2	8	0	452
3	16	0	220
4	32	0	113
5	64	0	56
6	128	0	29
7	256	0	14
0	2	0	96
1	4	0	4415
2	8	0	502
3	16	0	334
4	32	0	117
5	64	0	109
6	128	0	73
7	256	0	25
0	2	0	0
1	4	0	3193
2	8	0	289
3	16	0	151
4	32	0	80
5	64	0	40
6	128	0	23
7	256	0	11
0	2	0	124
1	4	0	2468
2	8	0	106
3	16	0	39
4	32	0	24
5	64	0	16
6	128	0	7
7	256	0	3
0	2	0	94
1	4	0	2135
2	8	0	127
3	16	0	65
4	32	0	31
5	64	0	15
6	128	0	8
7	256	0	3
0	2	0	69
1	4	0	1613
2	8	0	70
3	16	0	45
4	32	0	19
5	64	0	14
6	128	0	10
7	256	0	3
0	2	0	61
1	4	0	1260
2	8	0	51
3	16	0	35
4	32	0	18
5	64	0	10
6	128	0	5
7	256	0	1
0	2	0	8
1	4	0	1080
2	8	0	76
3	16	0	55
4	32	0	23
5	64	0	22
6	128	0	14
7	256	0	5
0	2	0	1
1	4	0	845
2	8	0	71
3	16	0	48
4	32	0	22
5	64	0	13
6	128	0	7
7	256	0	3
0	2	0	26
1	4	0	664
2	8	0	47
3	16	0	35
4	32	0	13
5	64	0	9
6	128	0	4
7	256	0	1
0	2	0	21
1	4	0	512
2	8	0	36
3	16	0	23
4	32	0	10
5	64	0	10
6	128	0	6
7	256	0	1
0	2	0	18
1	4	0	503
2	8	0	33
3	16	0	40
4	32	0	12
5	64	0	9
6	128	0	8
7	256	0	1
0	2	0	3
1	4	0	350
2	8	0	24
3	16	0	25
4	32	0	11
5	64	0	11
6	128	0	6
7	256	0	1
0	2	0	0
1	4	0	290
2	8	0	21
3	16	0	14
4	32	0	8
5	64	0	8
6	128	0	3
7	256	0	0
0	2	0	18
1	4	0	402
2	8	0	115
3	16	0	121
4	32	0	32
5	64	0	40
6	128	0	34
7	256	0	10
0	2	0	7
1	4	0	185
2	8	0	38
3	16	0	31
4	32	0	6
5	64	0	11
6	128	0	8
7	256	0	2
0	2	0	12
1	4	0	360
2	8	0	187
3	16	0	95
4	32	0	23
5	64	0	22
6	128	0	24
7	256	0	4
0	2	0	1
1	4	0	193
2	8	0	47
3	16	0	35
4	32	0	9
5	64	0	15
6	128	0	12
7	256	0	3
0	2	0	1
1	4	0	87
2	8	0	12
3	16	0	27
4	32	0	7
5	64	0	8
6	128	0	7
7	256	0	2
0	2	0	4
1	4	0	83
2	8	0	3
3	16	0	21
4	32	0	3
5	64	0	7
6	128	0	4
7	256	0	0
0	2	0	3
1	4	0	270
2	8	0	164
3	16	0	206
4	32	0	54
5	64	0	75
6	128	0	72
7	256	0	18
0	2	0	3
1	4	0	100
2	8	0	30
3	16	0	41
4	32	0	15
5	64	0	16
6	128	0	13
7	256	0	3
0	2	0	0
1	4	0	82
2	8	0	21
3	16	0	24
4	32	0	8
5	64	0	11
6	128	0	7
7	256	0	2
0	2	0	0
1	4	0	81
2	8	0	10
3	16	0	28
4	32	0	7
5	64	0	9
6	128	0	5
7	256	0	1
0	2	0	0
1	4	0	51
2	8	0	12
3	16	0	22
4	32	0	5
5	64	0	9
6	128	0	4
7	256	0	0
0	2	0	0
1	4	0	29
2	8	0	3
3	16	0	15
4	32	0	2
5	64	0	6
6	128	0	2
7	256	0	0
0	2	0	0
1	4	0	145
2	8	0	90
3	16	0	96
4	32	0	21
5	64	0	27
6	128	0	27
7	256	0	7
0	2	0	0
1	4	0	37
2	8	0	18
3	16	0	28
4	32	0	6
5	64	0	8
6	128	0	5
7	256	0	1
0	2	0	1
1	4	0	151
2	8	0	111
3	16	0	88
4	32	0	25
5	64	0	32
6	128	0	26
7	256	0	8
0	2	0	2
1	4	0	56
2	8	0	21
3	16	0	31
4	32	0	6
5	64	0	12
6	128	0	10
7	256	0	1
0	2	0	5
1	4	0	160
2	8	0	49
3	16	0	55
4	32	0	13
5	64	0	10
6	128	0	5
7	256	0	1
0	2	0	0
1	4	0	57
2	8	0	14
3	16	0	20
4	32	0	8
5	64	0	14
6	128	0	13
7	256	0	3
0	2	0	2
1	4	0	81
2	8	0	9
3	16	0	26
4	32	0	4
5	64	0	8
6	128	0	4
7	256	0	1
0	2	0	3
1	4	0	158
2	8	0	100
3	16	0	53
4	32	0	28
5	64	0	32
6	128	0	30
7	256	0	7
0	2	0	1
1	4	0	102
2	8	0	32
3	16	0	43
4	32	0	11
5	64	0	26
6	128	0	19
7	256	0	5
0	2	0	1485
1	4	0	16937
2	8	0	1276
3	16	0	547
4	32	0	143
5	64	0	143
6	128	0	37
7	256	0	7
0	2	0	347
1	4	0	11528
2	8	0	661
3	16	0	362
4	32	0	182
5	64	0	90
6	128	0	45
7	256	0	23
0	2	0	1162
1	4	0	29690
2	8	0	4292
3	16	0	2422
4	32	0	1211
5	64	0	497
6	128	0	286
7	256	0	140
0	2	0	650
1	4	0	12504
2	8	0	208
3	16	0	57
4	32	0	16
5	64	0	16
6	128	0	10
7	256	0	2
0	2	0	22
1	4	0	7591
2	8	0	829
3	16	0	418
4	32	0	209
5	64	0	105
6	128	0	54
7	256	0	28
0	2	0	172
1	4	0	5409
2	8	0	510
3	16	0	241
4	32	0	124
5	64	0	67
6	128	0	42
7	256	0	17
0	2	0	15
1	4	0	4177
2	8	0	377
3	16	0	192
4	32	0	97
5	64	0	50
6	128	0	25
7	256	0	12
0	2	0	563
1	4	0	6188
2	8	0	301
3	16	0	121
4	32	0	56
5	64	0	22
6	128	0	12
7	256	0	5
0	2	0	293
1	4	0	5510
2	8	0	178
3	16	0	91
4	32	0	44
5	64	0	24
6	128	0	15
7	256	0	6
0	2	0	233
1	4	0	3945
2	8	0	89
3	16	0	19
4	32	0	6
5	64	0	7
6	128	0	4
7	256	0	0
0	2	0	102
1	4	0	3400
2	8	0	240
3	16	0	131
4	32	0	61
5	64	0	40
6	128	0	20
7	256	0	7
0	2	0	74
1	4	0	2610
2	8	0	199
3	16	0	101
4	32	0	50
5	64	0	26
6	128	0	13
7	256	0	6
0	2	0	64
1	4	0	2099
2	8	0	153
3	16	0	78
4	32	0	40
5	64	0	22
6	128	0	10
7	256	0	5
0	2	0	50
1	4	0	1686
2	8	0	115
3	16	0	57
4	32	0	31
5	64	0	16
6	128	0	9
7	256	0	3
0	2	0	33
1	4	0	1279
2	8	0	99
3	16	0	60
4	32	0	26
5	64	0	21
6	128	0	19
7	256	0	5
0	2	0	56
1	4	0	959
2	8	0	46
3	16	0	18
4	32	0	9
5	64	0	12
6	128	0	9
7	256	0	3
0	2	0	5
1	4	0	801
2	8	0	73
3	16	0	52
4	32	0	20
5	64	0	11
6	128	0	6
7	256	0	2
0	2	0	25
1	4	0	797
2	8	0	128
3	16	0	200
4	32	0	56
5	64	0	66
6	128	0	67
7	256	0	16
0	2	0	27
1	4	0	496
2	8	0	31
3	16	0	48
4	32	0	17
5	64	0	22
6	128	0	15
7	256	0	2
0	2	0	11
1	4	0	481
2	8	0	121
3	16	0	104
4	32	0	20
5	64	0	29
6	128	0	24
7	256	0	6
0	2	0	12
1	4	0	344
2	8	0	45
3	16	0	43
4	32	0	11
5	64	0	18
6	128	0	13
7	256	0	3
0	2	0	10
1	4	0	253
2	8	0	12
3	16	0	25
4	32	0	4
5	64	0	11
6	128	0	7
7	256	0	0
0	2	0	15
1	4	0	698
2	8	0	446
3	16	0	321
4	32	0	95
5	64	0	31
6	128	0	16
7	256	0	6
0	2	0	8
1	4	0	343
2	8	0	39
3	16	0	133
4	32	0	31
5	64	0	42
6	128	0	43
7	256	0	12
0	2	0	3
1	4	0	206
2	8	0	33
3	16	0	51
4	32	0	13
5	64	0	16
6	128	0	12
7	256	0	2
0	2	0	4
1	4	0	150
2	8	0	12
3	16	0	31
4	32	0	9
5	64	0	14
6	128	0	9
7	256	0	2
0	2	0	3
1	4	0	95
2	8	0	12
3	16	0	20
4	32	0	7
5	64	0	13
6	128	0	6
7	256	0	0
0	2	0	3
1	4	0	87
2	8	0	10
3	16	0	36
4	32	0	9
5	64	0	13
6	128	0	9
7	256	0	1
0	2	0	0
1	4	0	116
2	8	0	88
3	16	0	88
4	32	0	16
5	64	0	31
6	128	0	32
7	256	0	7
0	2	0	3
1	4	0	132
2	8	0	51
3	16	0	50
4	32	0	13
5	64	0	28
6	128	0	21
7	256	0	5
0	2	0	1
1	4	0	79
2	8	0	12
3	16	0	19
4	32	0	6
5	64	0	11
6	128	0	9
7	256	0	1
0	2	0	1
1	4	0	58
2	8	0	4
3	16	0	23
4	32	0	5
5	64	0	12
6	128	0	8
7	256	0	1
0	2	0	0
1	4	0	28
2	8	0	4
3	16	0	22
4	32	0	4
5	64	0	10
6	128	0	5
7	256	0	0
0	2	0	0
1	4	0	30
2	8	0	3
3	16	0	16
4	32	0	2
5	64	0	8
6	128	0	4
7	256	0	0
0	2	0	1524
1	4	0	33526
2	8	0	5249
3	16	0	2350
4	32	0	760
5	64	0	573
6	128	0	304
7	256	0	126
0	2	0	187
1	4	0	10381
2	8	0	643
3	16	0	363
4	32	0	163
5	64	0	88
6	128	0	45
7	256	0	23
0	2	0	190
1	4	0	7703
2	8	0	754
3	16	0	346
4	32	0	181
5	64	0	92
6	128	0	45
7	256	0	23
0	2	0	145
1	4	0	4879
2	8	0	437
3	16	0	210
4	32	0	110
5	64	0	53
6	128	0	30
7	256	0	14
0	2	0	242
1	4	0	4321
2	8	0	147
3	16	0	86
4	32	0	19
5	64	0	26
6	128	0	21
7	256	0	5
0	2	0	182
1	4	0	3266
2	8	0	80
3	16	0	46
4	32	0	11
5	64	0	13
6	128	0	8
7	256	0	2
0	2	0	120
1	4	0	2705
2	8	0	246
3	16	0	379
4	32	0	88
